省	706
朝	704
专	704
消	701
修	700
双	700
州	697
秋	697
质	696
资	694
止	693
馆	691
印	690
支	686
列	685
越	685
况	681
站	680
拉	679
举	678
餐	667
章	665
联	660
约	659
适	658
医	653
随	651
推	649
初	648
虚	645
伤	645
借	644
辞	644
治	643
史	642
久	640
虎	638
猫	636
刻	635
左	630
奇	630
按	629
官	628
楚	627
苦	627
顺	626
待	625
倒	624
福	620
究	620
穿	618
卖	617
设	614
费	614
秦	613
线	613
冷	612
户	612
慢	611
居	610
育	608
害	608
树	608
唱	607
油	606
姓	606
玉	603
展	602
绝	602
漂	601
布	601
导	601
料	599
茶	599
贵	599
味	598
罗	598
份	595
换	595
众	595
素	594
依	591
微	591
案	590
河	590
苹	588
丽	587
纸	587
奶	582
懂	581
议	580
午	579
虽	577
否	574
终	573
除	572
拿	572
须	572
族	569
存	566
断	564
希	563
善	562
兰	562
闻	562
掉	561
富	561
折	561
范	561
阴	561
惊	559
版	558
耳	554
怪	553
构	553
价	553
陈	553
梦	550
武	549
啦	548
谈	548
备	547
余	546
养	546
致	545
研	544
骨	541
巴	540
唔	539
右	537
略	537
练	536
队	535
帝	534
却	534
够	534
破	530
拼	529
仅	529
坏	529
旧	529
室	528
底	528
佛	528
聊	526
送	525
争	523
响	522
细	522
兵	521
唐	520
鸟	518
续	517
怕	514
项	514
领	513
超	512
角	512
板	512
曾	511
装	511
忘	510
洗	509
急	509
床	509
陆	509
湾	509
忙	508
财	506
纪	505
亚	504
际	503
盖	501
景	500
蛋	500
含	499
符	499
欲	499
烟	499
冒	497
职	497
副	496
俗	496
速	496
型	495
显	495
另	494
低	494
皇	494
肯	492
律	487
归	486
介	485
互	484
府	484
投	484
编	483
停	481
创	480
势	480
境	478
戏	478
劳	476
亦	475
雪	475
局	475
脸	475
铁	472
排	471
疑	471
察	470
绿	470
属	468
静	468
呀	467
康	467
载	467
环	465
园	465
升	464
独	462
卷	461
休	460
既	460
蓝	460
怀	459
夏	457
犯	457
段	456
查	456
录	455
紧	454
灵	454
宾	452
兄	451
尊	450
旁	450
刘	450
迎	449
维	448
哈	446
仁	445
乱	445
旅	444
趣	444
敬	441
配	440
弄	440
屋	440
曲	440
群	438
血	437
杯	437
击	436
诉	435
娘	434
票	433
技	430
偏	428
背	427
斗	427
遇	424
严	424
博	423
施	422
叶	422
宁	422
麻	421
港	420
尾	420
跳	419
皮	415
雄	415
团	415
吾	414
幸	413
划	411
呼	410
误	410
警	409
熟	407
桌	407
藏	405
操	405
概	405
牙	404
永	404
拜	403
累	403
权	402
顾	400
冰	399
胡	399
药	399
输	399
瓜	398
脚	398
述	397
胜	397
冬	395
货	395
孙	393
套	392
季	391
甚	391
刀	391
爷	391
码	391
舞	390
置	390
氏	389
宋	389
批	387
繁	387
充	386
杂	386
卡	385
济	385
党	383
齐	382
艺	381
川	380
坚	380
库	380
偷	379
叔	379
顿	379
蛮	379
供	378
乡	378
冲	378
银	376
横	376
丁	374
值	373
末	373
益	371
饮	371
罪	370
弹	370
剧	370
舍	369
守	368
增	368
序	368
恶	368
圣	368
封	367
预	367
验	367
颜	366
承	365
伯	365
浪	365
抽	364
替	364
密	363
负	363
责	362
农	362
温	361
追	358
散	357
孔	357
敢	354
楷	354
评	354
丝	354
免	352
座	352
护	352
讨	352
厅	351
婚	350
毕	350
宜	349
篇	349
汇	349
款	348
模	348
围	347
优	345
采	344
烦	344
番	342
赛	342
搞	341
仍	340
页	340
巧	339
限	339
虫	339
率	337
莫	337
险	337
申	335
兼	335
良	335
乘	335
圆	335
泳	334
祖	333
卫	333
抱	332
担	332
穷	332
吴	332
孤	331
缺	331
靠	331
层	331
苏	331
叠	330
汤	330
盘	330
隶	330
波	329
田	328
羊	328
效	328
忍	328
奥	328
择	328
诸	328
牌	326
婆	326
沙	324
丑	324
隔	323
吉	323
尚	322
突	322
压	322
缘	322
皆	321
登	321
固	321
占	321
股	320
祝	319
伊	319
洋	318
测	318
湖	316
汽	316
街	315
饿	314
谷	314
降	313
括	313
策	313
困	313
洲	312
委	312
挺	311
减	311
迟	311
痛	310
招	310
彩	310
寒	309
咖	309
禁	309
吸	306
卜	306
篆	305
露	305
派	305
虑	304
豆	303
迷	303
智	302
雅	302
鼠	302
努	302
野	301
凉	301
退	300
沉	299
贴	299
执	299
架	298
童	298
卧	297
脱	297
寿	297
巷	296
端	295
索	295
嘛	294
啡	294
付	294
仙	294
嘴	293
闹	293
败	293
顶	293
杨	292
拍	290
征	290
继	290
饰	289
臣	288
吹	288
矣	288
健	288
灯	287
剑	287
孟	286
鬼	286
扬	286
辣	285
倍	285
船	285
隐	285
训	285
竹	284
勿	284
授	284
激	282
骑	282
弃	282
乌	281
姑	280
混	280
获	280
革	279
逼	279
遍	279
朱	279
托	279
犹	279
赵	279
欧	279
仔	278
猪	278
尝	278
挑	277
射	277
喻	277
舒	277
敌	276
镜	276
积	275
材	274
凡	273
井	273
胖	273
寻	273
蒙	272
烈	270
妻	269
雷	269
悲	269
企	268
烧	267
傻	265
席	265
攻	264
尼	264
伦	264
闲	264
暗	263
鲜	263
宫	263
挂	262
乙	259
尤	259
拥	258
丰	258
触	258
渐	258
乃	257
睛	257
县	257
彼	255
宗	254
鼓	254
针	254
租	253
幅	253
伟	251
厉	251
哭	250
孑	250
狮	250
松	249
营	249
饼	249
椅	248
络	248
织	248
惯	248
烂	247
亡	246
赶	246
附	245
赞	245
启	244
貌	243
庭	243
束	243
棒	243
碰	243
鲁	243
央	241
威	241
宽	241
恋	241
聪	240
辆	239
临	239
搭	238
村	238
磨	238
丢	238
韩	238
窗	237
灭	237
危	236
搬	236
秀	236
仄	236
眉	235
粤	235
竟	234
净	234
纳	233
寸	232
孝	232
伴	232
脏	232
麦	232
唯	231
刺	231
辰	230
勇	230
妇	230
佢	229
私	229
锅	229
玄	228
恐	228
辛	228
梅	228
闭	228
移	227
熙	226
邮	226
盛	225
曹	225
俄	224
甜	224
弱	224
诚	224
犬	223
兮	223
判	223
予	223
透	223
销	223
恩	222
妙	222
腿	222
奋	222
册	222
瓶	221
