厚	196
延	196
避	196
紫	196
抗	196
尺	196
霸	196
途	195
鲁	195
泡	195
財	195
探	194
镜	194
運	193
極	193
鳥	193
棋	192
琴	192
肥	192
森	192
旗	192
狮	192
筆	191
侯	191
宿	191
伦	191
怒	191
恋	191
總	191
戴	190
計	190
粉	190
锅	190
鲜	190
魂	190
赞	189
軍	189
渐	189
剑	189
埋	188
梁	188
陸	188
珠	187
翼	187
裏	186
饼	186
拳	185
染	185
蘭	184
鼻	184
烧	184
辆	184
炒	184
靜	184
遠	183
諸	183
郭	182
丈	182
袋	182
频	182
析	182
津	182
誰	182
泰	182
阔	182
添	181
阅	181
闭	181
幹	181
勤	180
斤	180
币	180
羅	180
屈	180
郎	180
腐	179
並	179
忌	178
醉	177
鞋	177
均	177
衫	177
仲	176
羽	176
训	176
雞	176
默	176
狀	175
销	175
洞	175
控	175
珍	175
诚	175
御	175
岸	175
宫	175
筋	175
域	174
糕	174
寻	174
碎	174
賣	173
瞧	173
县	173
估	173
羞	173
兆	173
箱	172
輸	172
糊	171
興	171
忠	171
灭	171
達	170
患	170
魏	170
秒	170
徒	170
萝	170
甘	170
吴	170
肚	170
戈	169
薄	169
疾	169
孫	168
酸	168
笨	168
劝	168
兔	168
册	168
惠	168
調	168
巨	168
貴	167
嘅	167
硬	167
乌	167
植	167
妇	167
錯	166
临	166
俩	166
泛	165
闲	165
啥	165
豕	165
墙	164
遊	164
捉	164
場	164
检	164
昇	163
握	163
瑞	163
豪	163
桃	163
廿	162
員	162
課	162
質	162
桥	162
吳	162
昏	162
剛	162
怨	161
編	161
忆	161
擦	161
偶	160
狂	160
冇	160
讯	160
启	160
冠	160
迅	160
態	160
软	160
宣	160
迫	160
妖	159
核	159
潮	159
摆	159
尸	159
屁	159
墨	159
访	159
魔	159
纳	159
亿	159
躺	159
净	159
眾	159
毋	158
朵	158
踢	158
滑	158
撞	158
劲	158
焉	157
須	157
殷	157
池	157
夹	157
晓	157
巾	156
虛	156
奖	156
享	156
瘦	156
摩	155
圈	155
贼	155
阮	155
願	155
網	154
敦	154
逃	154
库	154
約	154
狼	154
聖	154
邪	154
塞	153
扣	153
慧	153
篮	153
雙	152
赏	152
齊	151
谦	151
樓	150
废	150
寿	150
绍	150
仿	150
厂	150
譯	150
統	150
咗	149
详	149
涉	149
韩	149
饱	149
炼	149
龄	149
敏	149
補	149
碼	149
遭	148
惟	148
搜	148
俱	148
阵	148
髮	148
奉	148
炸	147
撒	147
壽	147
樹	147
弗	147
塔	147
旦	146
惜	146
摸	146
匹	146
哀	146
伙	146
峰	146
氵	145
刷	145
確	145
辱	145
诸	145
惑	145
腰	145
糟	145
參	144
堆	144
幽	144
辑	144
蓓	144
戒	144
視	144
務	144
丹	143
載	143
幺	143
摇	143
懷	143
觀	143
衬	143
麵	142
燕	142
吐	142
丨	142
液	142
舉	141
汝	141
鹿	141
帅	141
纷	141
歲	141
陪	140
奏	140
盒	140
稍	139
麦	139
煮	139
斷	139
叉	138
裁	138
耐	138
絕	138
紀	138
爭	138
準	138
幼	137
黎	137
殊	137
毫	137
赤	137
损	137
擊	137
返	137
悠	137
壮	136
舅	136
潜	136
铺	136
亂	136
標	135
丘	135
浮	135
麽	135
矛	135
酱	135
泥	135
術	135
缓	135
佩	134
據	134
適	134
較	134
稀	134
滴	134
庸	134
箭	134
選	134
尖	133
蜜	133
雖	133
泪	133
滚	133
填	133
症	133
欠	133
杆	133
炮	133
養	133
沟	133
爹	133
挥	133
邦	132
凭	132
晨	132
荣	132
杜	132
帽	131
順	131
截	131
撇	131
审	131
隆	131
枪	131
疏	131
愚	131
垃	131
赚	131
幫	130
奴	130
寂	130
雕	130
粵	130
遗	130
咸	130
專	130
呵	130
矩	130
疫	130
幕	129
葛	129
壁	129
亞	129
臭	129
爽	128
伸	128
伏	128
蕉	128
扶	128
戲	128
庆	128
寄	128
弓	128
拔	128
寧	128
獨	128
疆	127
媒	127
慎	127
汗	127
订	127
屬	127
盾	127
胸	127
驚	127
骂	126
辈	126
残	126
颗	126
區	125
亻	125
渴	125
圾	125
懒	125
權	125
逢	124
旭	124
刑	124
談	124
捕	124
洛	124
胎	124
爆	124
奔	124
餘	124
惡	124
侧	123
臂	123
茄	123
拾	123
础	123
隨	122
鐵	122
傲	122
園	122
姆	122
促	122
障	122
毅	122
舊	121
桑	121
扰	121
悟	121
监	121
矮	121
踏	121
欣	121
宇	121
頁	121
彙	121
葉	121
薯	120
荷	120
坦	120
晴	120
戶	120
